order_id,customer_id,order_date,city,warehouse,distance_km,order_value,order_items,warehouse_load,promised_delivery_days,actual_delivery_days,is_delayed,delay_days,past_delays,is_returned,delivery_cost,return_cost,month,distance_segment,load_segment,delay_probability
ORD04324,CUST0676,2024-12-26 06:00:00,Kolkata,WH_West,312,39765,5,248,5,7,1,2,1,1,874,500,2024-12,Long,High,0.6145594374909339
ORD04325,CUST0936,2024-12-26 08:00:00,Chennai,WH_West,200,22052,7,165,5,10,1,5,5,1,950,500,2024-12,Long,High,0.6013177397320404
ORD04326,CUST0465,2024-12-26 10:00:00,Bangalore,WH_South,281,29635,5,217,5,5,0,0,2,0,612,0,2024-12,Long,High,0.5826165432393152
ORD04327,CUST0286,2024-12-26 12:00:00,Bangalore,WH_North,22,15191,6,108,3,4,1,1,1,1,194,500,2024-12,Short,Medium,0.6176924031774534
ORD04328,CUST0265,2024-12-26 14:00:00,Pune,WH_East,299,40261,2,220,3,6,1,3,1,0,948,0,2024-12,Long,High,0.6586110270325769
ORD04329,CUST0320,2024-12-26 16:00:00,Mumbai,WH_North,275,34241,8,172,2,3,1,1,4,0,700,0,2024-12,Long,High,0.5943227758957285
ORD04330,CUST0673,2024-12-26 18:00:00,Pune,WH_North,57,22161,5,115,5,4,0,0,1,0,164,0,2024-12,Medium,Medium,0.5121253470939674
ORD04331,CUST0376,2024-12-26 20:00:00,Hyderabad,WH_West,298,41525,6,58,3,6,1,3,1,1,946,500,2024-12,Long,Low,0.6341695233918279
ORD04332,CUST0820,2024-12-26 22:00:00,Mumbai,WH_South,436,6592,1,183,7,7,0,0,1,0,922,0,2024-12,Long,High,0.4344159742232121
ORD04333,CUST0089,2024-12-27 00:00:00,Delhi,WH_North,56,36174,10,168,2,2,0,0,0,0,162,0,2024-12,Medium,High,0.5011066791404698
ORD04334,CUST0654,2024-12-27 02:00:00,Delhi,WH_East,220,1070,2,171,2,2,0,0,3,0,490,0,2024-12,Long,High,0.38773846008434454
ORD04335,CUST0203,2024-12-27 04:00:00,Bangalore,WH_North,76,12584,11,114,2,2,0,0,4,0,202,0,2024-12,Medium,Medium,0.5194553489845871
ORD04336,CUST0821,2024-12-27 06:00:00,Hyderabad,WH_East,32,807,4,180,7,6,0,0,0,0,114,0,2024-12,Short,High,0.34990025479260306
ORD04337,CUST0739,2024-12-27 08:00:00,Chennai,WH_West,473,4242,11,214,7,7,0,0,3,0,996,0,2024-12,Long,High,0.6557080864352635
ORD04338,CUST0955,2024-12-27 10:00:00,Hyderabad,WH_South,404,42242,9,176,7,8,1,1,4,1,958,500,2024-12,Long,High,0.6544780717873029
ORD04339,CUST0334,2024-12-27 12:00:00,Delhi,WH_North,256,29292,6,136,3,3,0,0,3,0,562,0,2024-12,Long,Medium,0.5675809367929041
ORD04340,CUST0222,2024-12-27 14:00:00,Chennai,WH_South,378,1265,8,82,7,7,0,0,1,1,806,500,2024-12,Long,Low,0.4551794203355612
ORD04341,CUST0041,2024-12-27 16:00:00,Hyderabad,WH_North,404,42232,2,186,2,4,1,2,2,0,1058,0,2024-12,Long,High,0.7285124186449066
ORD04342,CUST0708,2024-12-27 18:00:00,Hyderabad,WH_East,39,24698,10,102,5,5,0,0,3,0,128,0,2024-12,Short,Medium,0.6204749583806967
ORD04343,CUST0068,2024-12-27 20:00:00,Chennai,WH_South,405,8235,5,141,2,1,0,0,0,0,860,0,2024-12,Long,Medium,0.535865702728728
ORD04344,CUST0988,2024-12-27 22:00:00,Delhi,WH_North,205,16702,12,100,2,3,1,1,3,1,560,500,2024-12,Long,Low,0.7026025617064281
ORD04345,CUST0776,2024-12-28 00:00:00,Hyderabad,WH_West,253,47699,12,120,3,3,0,0,0,0,556,0,2024-12,Long,Medium,0.6104786551752717
ORD04346,CUST0514,2024-12-28 02:00:00,Chennai,WH_East,103,11877,13,203,2,2,0,0,1,0,256,0,2024-12,Medium,High,0.6049779278546837
ORD04347,CUST0873,2024-12-28 04:00:00,Kolkata,WH_South,312,46542,1,193,3,4,1,1,4,0,774,0,2024-12,Long,High,0.6770087027893564
ORD04348,CUST0637,2024-12-28 06:00:00,Kolkata,WH_North,481,14797,4,89,3,5,1,2,1,0,1212,0,2024-12,Long,Low,0.6968049044819783
ORD04349,CUST0622,2024-12-28 08:00:00,Delhi,WH_South,491,8536,10,228,5,6,1,1,0,0,1132,0,2024-12,Long,High,0.778724959047376
ORD04350,CUST0598,2024-12-28 10:00:00,Chennai,WH_North,470,40864,1,88,2,6,1,4,2,0,1390,0,2024-12,Long,Low,0.7263358877888063
ORD04351,CUST0937,2024-12-28 12:00:00,Kolkata,WH_East,144,24869,11,232,5,6,1,1,3,0,438,0,2024-12,Medium,High,0.6660770465356813
ORD04352,CUST0632,2024-12-28 14:00:00,Chennai,WH_West,87,35317,11,213,5,6,1,1,4,0,324,0,2024-12,Medium,High,0.6760841060261749
ORD04353,CUST0127,2024-12-28 16:00:00,Hyderabad,WH_East,52,37943,9,170,2,2,0,0,1,0,154,0,2024-12,Medium,High,0.5037934000546418
ORD04354,CUST0255,2024-12-28 18:00:00,Delhi,WH_South,282,2163,2,242,2,4,1,2,0,0,814,0,2024-12,Long,High,0.7637083094294365
ORD04355,CUST0695,2024-12-28 20:00:00,Kolkata,WH_South,383,39744,7,134,7,7,0,0,2,0,816,0,2024-12,Long,Medium,0.566534830704953
ORD04356,CUST0016,2024-12-28 22:00:00,Pune,WH_North,252,12528,3,222,7,8,1,1,0,1,654,500,2024-12,Long,High,0.7070767322919568
ORD04357,CUST0477,2024-12-29 00:00:00,Hyderabad,WH_East,387,20323,14,186,3,4,1,1,2,0,924,0,2024-12,Long,High,0.5844302634196739
ORD04358,CUST0062,2024-12-29 02:00:00,Pune,WH_North,181,15577,2,86,2,4,1,2,3,0,612,0,2024-12,Long,Low,0.6762594347901646
ORD04359,CUST0881,2024-12-29 04:00:00,Pune,WH_East,56,40411,13,136,3,7,1,4,6,0,562,0,2024-12,Medium,Medium,0.7037199299490715
ORD04360,CUST0432,2024-12-29 06:00:00,Mumbai,WH_South,83,20131,4,178,5,9,1,4,2,0,616,0,2024-12,Medium,High,0.6552031023147247
ORD04361,CUST0670,2024-12-29 08:00:00,Mumbai,WH_North,389,2410,7,243,5,5,0,0,3,0,828,0,2024-12,Long,High,0.438048796245901
ORD04362,CUST0268,2024-12-29 10:00:00,Delhi,WH_North,326,34000,7,112,7,7,0,0,0,1,702,500,2024-12,Long,Medium,0.6788410923253596
ORD04363,CUST0035,2024-12-29 12:00:00,Kolkata,WH_East,68,20397,9,92,3,6,1,3,6,1,486,500,2024-12,Medium,Low,0.6830985093193092
ORD04364,CUST0779,2024-12-29 14:00:00,Kolkata,WH_West,12,37877,12,205,2,3,1,1,1,0,174,0,2024-12,Short,High,0.5470924011034264
ORD04365,CUST0576,2024-12-29 16:00:00,Kolkata,WH_East,218,11634,13,149,2,3,1,1,5,0,586,0,2024-12,Long,Medium,0.7228748775265657
ORD04366,CUST0494,2024-12-29 18:00:00,Chennai,WH_West,29,37724,3,208,7,9,1,2,2,1,308,500,2024-12,Short,High,0.7008820051800129
ORD04367,CUST0562,2024-12-29 20:00:00,Hyderabad,WH_East,454,27397,7,154,7,8,1,1,4,0,1058,0,2024-12,Long,High,0.6034381859180038
ORD04368,CUST0469,2024-12-29 22:00:00,Kolkata,WH_South,260,47780,6,246,3,8,1,5,3,1,1070,500,2024-12,Long,High,0.5653023460160164
ORD04369,CUST0767,2024-12-30 00:00:00,Hyderabad,WH_North,247,36603,10,57,7,8,1,1,0,1,644,500,2024-12,Long,Low,0.5109417104369751
ORD04370,CUST0661,2024-12-30 02:00:00,Delhi,WH_East,461,48813,7,211,7,8,1,1,2,0,1072,0,2024-12,Long,High,0.6034318688684465
ORD04371,CUST0325,2024-12-30 04:00:00,Pune,WH_South,461,46082,7,98,7,8,1,1,6,0,1072,0,2024-12,Long,Low,0.6922277253211808
ORD04372,CUST0304,2024-12-30 06:00:00,Kolkata,WH_East,465,7556,10,145,5,8,1,3,1,0,1280,0,2024-12,Long,Medium,0.5103348045680214
ORD04373,CUST0276,2024-12-30 08:00:00,Delhi,WH_North,202,29450,5,235,3,4,1,1,4,0,554,0,2024-12,Long,High,0.6916111046045528
ORD04374,CUST0869,2024-12-30 10:00:00,Kolkata,WH_East,98,3253,9,172,2,3,1,1,2,0,346,0,2024-12,Medium,High,0.6283483432599111
ORD04375,CUST0963,2024-12-30 12:00:00,Mumbai,WH_West,211,32441,7,96,2,7,1,5,2,0,972,0,2024-12,Long,Low,0.579145781071062
ORD04376,CUST0684,2024-12-30 14:00:00,Bangalore,WH_North,439,34640,7,74,3,4,1,1,1,0,1028,0,2024-12,Long,Low,0.6092708765896808
ORD04377,CUST0929,2024-12-30 16:00:00,Delhi,WH_West,441,14734,12,180,7,7,0,0,1,0,932,0,2024-12,Long,High,0.5007480557806031
ORD04378,CUST0201,2024-12-30 18:00:00,Kolkata,WH_South,19,10136,14,222,7,9,1,2,2,0,288,0,2024-12,Short,High,0.6357394941270452
ORD04379,CUST0445,2024-12-30 20:00:00,Bangalore,WH_South,182,3876,3,163,2,4,1,2,4,1,614,500,2024-12,Long,High,0.7124008451739773
ORD04380,CUST0905,2024-12-30 22:00:00,Delhi,WH_East,459,31283,1,229,5,4,0,0,2,0,968,0,2024-12,Long,High,0.6836479029307442
ORD04381,CUST0324,2024-12-31 00:00:00,Chennai,WH_West,382,41749,14,148,3,4,1,1,2,0,914,0,2024-12,Long,Medium,0.6122329009002784
ORD04382,CUST0035,2024-12-31 02:00:00,Kolkata,WH_West,79,43525,14,145,7,9,1,2,0,1,408,500,2024-12,Medium,Medium,0.689992380605353
ORD04383,CUST0977,2024-12-31 04:00:00,Chennai,WH_North,108,16947,5,83,5,6,1,1,3,0,366,0,2024-12,Medium,Low,0.6954608241744862
ORD04384,CUST0482,2024-12-31 06:00:00,Mumbai,WH_West,298,20829,8,246,5,7,1,2,2,0,846,0,2024-12,Long,High,0.6026672501816673
ORD04385,CUST0728,2024-12-31 08:00:00,Kolkata,WH_West,172,17213,5,158,7,8,1,1,2,1,494,500,2024-12,Long,High,0.6759808520912186
ORD04386,CUST0480,2024-12-31 10:00:00,Pune,WH_North,454,5358,10,141,3,8,1,5,7,0,1458,0,2024-12,Long,Medium,0.6921887071566825
ORD04387,CUST0065,2024-12-31 12:00:00,Mumbai,WH_North,119,19972,3,57,3,3,0,0,4,0,288,0,2024-12,Medium,Low,0.4782380416154581
ORD04388,CUST0008,2024-12-31 14:00:00,Bangalore,WH_West,43,17024,9,204,2,2,0,0,3,0,136,0,2024-12,Short,High,0.6609672440520648
ORD04389,CUST0301,2024-12-31 16:00:00,Delhi,WH_East,462,46887,2,112,2,3,1,1,3,1,1074,500,2024-12,Long,Medium,0.749275231206328
ORD04390,CUST0343,2024-12-31 18:00:00,Hyderabad,WH_North,368,5039,3,131,3,4,1,1,1,0,886,0,2024-12,Long,Medium,0.6072544290828672
ORD04391,CUST0431,2024-12-31 20:00:00,Mumbai,WH_North,277,19357,12,74,7,7,0,0,0,0,604,0,2024-12,Long,Low,0.4590124959329012
ORD04392,CUST0424,2024-12-31 22:00:00,Hyderabad,WH_West,139,38862,4,235,3,3,0,0,0,0,328,0,2024-12,Medium,High,0.5948370967914989
ORD04393,CUST0332,2025-01-01 00:00:00,Hyderabad,WH_West,378,37171,10,225,2,4,1,2,0,0,1006,0,2025-01,Long,High,0.6688408582888564
ORD04394,CUST0438,2025-01-01 02:00:00,Delhi,WH_North,236,5864,1,178,2,2,0,0,2,0,522,0,2025-01,Long,High,0.5183229887843384
ORD04395,CUST0588,2025-01-01 04:00:00,Bangalore,WH_West,43,949,11,57,2,3,1,1,2,0,236,0,2025-01,Short,Low,0.4982541742663679
ORD04396,CUST0174,2025-01-01 06:00:00,Delhi,WH_North,456,21330,4,173,3,5,1,2,2,0,1162,0,2025-01,Long,High,0.6640938862362188
ORD04397,CUST0559,2025-01-01 08:00:00,Kolkata,WH_East,295,21578,4,198,3,5,1,2,2,0,840,0,2025-01,Long,High,0.6010383496305328
ORD04398,CUST0527,2025-01-01 10:00:00,Mumbai,WH_East,311,38074,9,147,7,7,0,0,4,0,672,0,2025-01,Long,Medium,0.5609067435396384
ORD04399,CUST0873,2025-01-01 12:00:00,Hyderabad,WH_North,51,1369,8,150,2,3,1,1,2,0,252,0,2025-01,Medium,Medium,0.416302245519887
ORD04400,CUST0659,2025-01-01 14:00:00,Delhi,WH_North,40,39347,2,160,5,6,1,1,4,0,230,0,2025-01,Short,High,0.7123345504161268
ORD04401,CUST0026,2025-01-01 16:00:00,Delhi,WH_South,324,40575,13,206,5,8,1,3,0,1,998,500,2025-01,Long,High,0.6589246553921164
ORD04402,CUST0820,2025-01-01 18:00:00,Delhi,WH_South,99,28640,7,207,7,10,1,3,3,1,548,500,2025-01,Medium,High,0.6477593457338356
ORD04403,CUST0605,2025-01-01 20:00:00,Mumbai,WH_West,477,4159,6,52,7,7,0,0,1,0,1004,0,2025-01,Long,Low,0.48014452940277613
ORD04404,CUST0406,2025-01-01 22:00:00,Bangalore,WH_West,365,36870,7,184,2,2,0,0,2,0,780,0,2025-01,Long,High,0.5684532714698147
ORD04405,CUST0232,2025-01-02 00:00:00,Pune,WH_North,17,41852,11,149,3,3,0,0,4,0,84,0,2025-01,Short,Medium,0.4735136795011469
ORD04406,CUST0533,2025-01-02 02:00:00,Delhi,WH_North,150,14885,4,60,3,3,0,0,5,0,350,0,2025-01,Medium,Low,0.47557344953623243
ORD04407,CUST0819,2025-01-02 04:00:00,Mumbai,WH_South,409,44251,14,209,5,6,1,1,6,1,968,500,2025-01,Long,High,0.796348584254222
ORD04408,CUST0550,2025-01-02 06:00:00,Hyderabad,WH_South,372,19837,14,108,2,4,1,2,5,1,994,500,2025-01,Long,Medium,0.6909634219629014
ORD04409,CUST0788,2025-01-02 08:00:00,Kolkata,WH_North,69,5631,5,189,5,5,0,0,2,0,188,0,2025-01,Medium,High,0.4544814160758176
ORD04410,CUST0505,2025-01-02 10:00:00,Pune,WH_East,232,1858,6,128,5,7,1,2,2,0,714,0,2025-01,Long,Medium,0.5508604476640278
ORD04411,CUST0669,2025-01-02 12:00:00,Chennai,WH_East,246,26114,9,87,2,6,1,4,0,0,942,0,2025-01,Long,Low,0.6048122603612512
ORD04412,CUST0179,2025-01-02 14:00:00,Pune,WH_West,12,17271,2,171,7,9,1,2,7,0,274,0,2025-01,Short,High,0.6421480916865372
ORD04413,CUST0132,2025-01-02 16:00:00,Pune,WH_North,308,14103,11,201,5,5,0,0,2,0,666,0,2025-01,Long,High,0.5276716943592079
ORD04414,CUST0823,2025-01-02 18:00:00,Mumbai,WH_North,345,16746,9,114,7,8,1,1,4,1,840,500,2025-01,Long,Medium,0.682923125164439
ORD04415,CUST0455,2025-01-02 20:00:00,Chennai,WH_West,47,17716,10,195,3,4,1,1,2,0,244,0,2025-01,Short,High,0.6544026419003266
ORD04416,CUST0348,2025-01-02 22:00:00,Delhi,WH_South,248,41709,1,95,5,8,1,3,3,0,846,0,2025-01,Long,Low,0.6235808555483233
ORD04417,CUST0540,2025-01-03 00:00:00,Delhi,WH_South,185,43487,4,174,2,2,0,0,3,0,420,0,2025-01,Long,High,0.5678692525948583
ORD04418,CUST0772,2025-01-03 02:00:00,Pune,WH_East,89,42988,12,105,7,8,1,1,2,1,328,500,2025-01,Medium,Medium,0.7285934684468184
ORD04419,CUST0406,2025-01-03 04:00:00,Mumbai,WH_North,159,21077,5,240,3,4,1,1,3,0,468,0,2025-01,Long,High,0.6963227837038923
ORD04420,CUST0076,2025-01-03 06:00:00,Chennai,WH_South,279,42820,9,56,3,4,1,1,1,0,708,0,2025-01,Long,Low,0.5649204216728974
ORD04421,CUST0941,2025-01-03 08:00:00,Delhi,WH_East,27,11801,6,154,5,7,1,2,1,0,304,0,2025-01,Short,High,0.744964658181361
ORD04422,CUST0579,2025-01-03 10:00:00,Hyderabad,WH_East,119,10015,4,243,3,2,0,0,0,0,288,0,2025-01,Medium,High,0.46477455717931504
ORD04423,CUST0854,2025-01-03 12:00:00,Bangalore,WH_East,310,27302,2,89,2,3,1,1,2,0,770,0,2025-01,Long,Low,0.6998135218588212
ORD04424,CUST0492,2025-01-03 14:00:00,Bangalore,WH_South,439,1391,5,231,5,5,0,0,0,0,928,0,2025-01,Long,High,0.5461349121322988
ORD04425,CUST0194,2025-01-03 16:00:00,Delhi,WH_South,303,22472,8,208,3,3,0,0,0,0,656,0,2025-01,Long,High,0.5709717530630444
ORD04426,CUST0984,2025-01-03 18:00:00,Chennai,WH_North,103,48353,8,146,2,4,1,2,1,0,456,0,2025-01,Medium,Medium,0.6799755786313476
ORD04427,CUST0162,2025-01-03 20:00:00,Kolkata,WH_North,108,21432,6,101,7,7,0,0,2,0,266,0,2025-01,Medium,Medium,0.6447959867350816
ORD04428,CUST0347,2025-01-03 22:00:00,Delhi,WH_East,376,4692,11,80,7,7,0,0,2,0,802,0,2025-01,Long,Low,0.6216274278087569
ORD04429,CUST0951,2025-01-04 00:00:00,Kolkata,WH_East,55,16628,1,211,5,7,1,2,3,0,360,0,2025-01,Medium,High,0.6855163308034902
ORD04430,CUST0361,2025-01-04 02:00:00,Kolkata,WH_South,366,23336,8,56,2,4,1,2,1,0,982,0,2025-01,Long,Low,0.6250196606241115
ORD04431,CUST0769,2025-01-04 04:00:00,Chennai,WH_South,116,25337,4,193,3,3,0,0,2,0,282,0,2025-01,Medium,High,0.6096593598451958
ORD04432,CUST0584,2025-01-04 06:00:00,Kolkata,WH_North,457,23278,14,199,5,6,1,1,1,1,1064,500,2025-01,Long,High,0.5999764341199285
ORD04433,CUST0087,2025-01-04 08:00:00,Hyderabad,WH_North,248,43630,2,230,5,5,0,0,2,0,546,0,2025-01,Long,High,0.5131247034899934
ORD04434,CUST0934,2025-01-04 10:00:00,Chennai,WH_West,173,17208,1,140,3,3,0,0,2,0,396,0,2025-01,Long,Medium,0.5763669380094136
ORD04435,CUST0262,2025-01-04 12:00:00,Delhi,WH_North,76,42445,7,66,2,3,1,1,3,0,302,0,2025-01,Medium,Low,0.7091943316869748
ORD04436,CUST0214,2025-01-04 14:00:00,Pune,WH_South,143,24732,2,174,3,3,0,0,0,0,336,0,2025-01,Medium,High,0.5274180595670348
ORD04437,CUST0665,2025-01-04 16:00:00,Hyderabad,WH_East,340,39912,13,53,7,12,1,5,2,0,1230,0,2025-01,Long,Low,0.7422467319796558
ORD04438,CUST0722,2025-01-04 18:00:00,Mumbai,WH_West,235,5282,4,238,5,5,0,0,1,0,520,0,2025-01,Long,High,0.5245187530219116
ORD04439,CUST0913,2025-01-04 20:00:00,Bangalore,WH_North,243,26815,4,171,7,9,1,2,2,1,736,500,2025-01,Long,High,0.6607315041421241
ORD04440,CUST0573,2025-01-04 22:00:00,Delhi,WH_North,476,10552,13,148,5,8,1,3,2,0,1302,0,2025-01,Long,Medium,0.5883890341900895
ORD04441,CUST0780,2025-01-05 00:00:00,Delhi,WH_South,257,20021,10,229,3,8,1,5,2,0,1064,0,2025-01,Long,High,0.5810024077984669
ORD04442,CUST0262,2025-01-05 02:00:00,Delhi,WH_West,473,4398,1,212,2,3,1,1,2,0,1096,0,2025-01,Long,High,0.7394780677933669
ORD04443,CUST0730,2025-01-05 04:00:00,Hyderabad,WH_North,440,17719,2,221,3,6,1,3,0,0,1230,0,2025-01,Long,High,0.5861698852443822
ORD04444,CUST0283,2025-01-05 06:00:00,Mumbai,WH_East,411,4654,1,192,7,11,1,4,3,0,1272,0,2025-01,Long,High,0.6617646703992217
ORD04445,CUST0648,2025-01-05 08:00:00,Pune,WH_South,53,36046,6,110,2,2,0,0,0,0,156,0,2025-01,Medium,Medium,0.47162783253911345
ORD04446,CUST0467,2025-01-05 10:00:00,Chennai,WH_West,426,14309,13,221,2,3,1,1,1,0,1002,0,2025-01,Long,High,0.673927618439115
ORD04447,CUST0380,2025-01-05 12:00:00,Mumbai,WH_North,307,26472,3,70,5,5,0,0,2,0,664,0,2025-01,Long,Low,0.7043245763467647
ORD04448,CUST0362,2025-01-05 14:00:00,Hyderabad,WH_North,76,39677,1,126,2,3,1,1,1,1,302,500,2025-01,Medium,Medium,0.6525203841802844
ORD04449,CUST0449,2025-01-05 16:00:00,Delhi,WH_West,267,13023,12,96,5,6,1,1,1,1,684,500,2025-01,Long,Low,0.6027218142257817
ORD04450,CUST0441,2025-01-05 18:00:00,Bangalore,WH_South,326,37581,8,124,2,2,0,0,2,0,702,0,2025-01,Long,Medium,0.5260804640026393
ORD04451,CUST0093,2025-01-05 20:00:00,Delhi,WH_West,226,22530,14,98,2,4,1,2,1,0,702,0,2025-01,Long,Low,0.582282297197565
ORD04452,CUST0621,2025-01-05 22:00:00,Chennai,WH_West,81,40876,12,230,5,4,0,0,2,0,212,0,2025-01,Medium,High,0.5321527131302567
ORD04453,CUST0753,2025-01-06 00:00:00,Kolkata,WH_South,66,20605,14,76,2,5,1,3,1,0,482,0,2025-01,Medium,Low,0.540872290147863
ORD04454,CUST0867,2025-01-06 02:00:00,Bangalore,WH_North,475,46985,4,80,3,2,0,0,1,0,1000,0,2025-01,Long,Low,0.6454394881881684
ORD04455,CUST0424,2025-01-06 04:00:00,Delhi,WH_East,161,24795,10,221,2,4,1,2,1,0,572,0,2025-01,Long,High,0.6069069757255838
ORD04456,CUST0142,2025-01-06 06:00:00,Pune,WH_South,298,12364,7,81,7,7,0,0,2,0,646,0,2025-01,Long,Low,0.5504484690205301
ORD04457,CUST0291,2025-01-06 08:00:00,Bangalore,WH_East,129,44482,10,207,5,5,0,0,2,0,308,0,2025-01,Medium,High,0.5464805317411089
ORD04458,CUST0432,2025-01-06 10:00:00,Kolkata,WH_North,233,13376,2,67,5,7,1,2,0,0,716,0,2025-01,Long,Low,0.724992945697895
ORD04459,CUST0749,2025-01-06 12:00:00,Mumbai,WH_West,344,18555,6,174,3,3,0,0,1,0,738,0,2025-01,Long,High,0.6281537215998545
ORD04460,CUST0852,2025-01-06 14:00:00,Hyderabad,WH_East,165,34184,6,112,7,8,1,1,0,0,480,0,2025-01,Long,Medium,0.7130218118584165
ORD04461,CUST0824,2025-01-06 16:00:00,Delhi,WH_North,33,22472,7,177,2,6,1,4,2,0,516,0,2025-01,Short,High,0.5586300960370691
ORD04462,CUST0689,2025-01-06 18:00:00,Chennai,WH_North,118,25993,12,65,3,2,0,0,4,0,286,0,2025-01,Medium,Low,0.6342445328026471
ORD04463,CUST0653,2025-01-06 20:00:00,Mumbai,WH_West,83,9825,1,212,2,5,1,3,1,0,516,0,2025-01,Medium,High,0.7072134225137904
ORD04464,CUST0701,2025-01-06 22:00:00,Delhi,WH_West,27,37275,14,239,3,3,0,0,0,0,104,0,2025-01,Short,High,0.45595624071837604
ORD04465,CUST0998,2025-01-07 00:00:00,Mumbai,WH_North,110,20873,12,186,5,5,0,0,2,0,270,0,2025-01,Medium,High,0.5105650346298402
ORD04466,CUST0049,2025-01-07 02:00:00,Chennai,WH_North,135,36753,1,111,7,7,0,0,2,1,320,500,2025-01,Medium,Medium,0.6456699889536597
ORD04467,CUST0302,2025-01-07 04:00:00,Delhi,WH_East,361,21681,2,88,5,10,1,5,1,0,1272,0,2025-01,Long,Low,0.6989385159183609
ORD04468,CUST0881,2025-01-07 06:00:00,Kolkata,WH_North,481,11461,14,228,3,3,0,0,3,0,1012,0,2025-01,Long,High,0.38752974167115994
ORD04469,CUST0190,2025-01-07 08:00:00,Kolkata,WH_North,177,18205,11,164,2,5,1,3,4,1,704,500,2025-01,Long,High,0.5706994222787755
ORD04470,CUST0136,2025-01-07 10:00:00,Chennai,WH_East,268,45176,2,187,7,12,1,5,1,0,1086,0,2025-01,Long,High,0.6466657738257673
ORD04471,CUST0555,2025-01-07 12:00:00,Bangalore,WH_South,346,36622,5,229,2,2,0,0,2,1,742,500,2025-01,Long,High,0.49237023962400167
ORD04472,CUST0404,2025-01-07 14:00:00,Chennai,WH_East,377,26604,1,189,5,6,1,1,4,0,904,0,2025-01,Long,High,0.7201098997961592
ORD04473,CUST0892,2025-01-07 16:00:00,Bangalore,WH_East,289,14009,11,121,2,4,1,2,1,0,828,0,2025-01,Long,Medium,0.643990250716616
ORD04474,CUST0865,2025-01-07 18:00:00,Delhi,WH_West,6,7601,2,111,3,3,0,0,2,0,62,0,2025-01,Short,Medium,0.40925440291182974
ORD04475,CUST0602,2025-01-07 20:00:00,Bangalore,WH_East,237,5243,6,180,7,7,0,0,1,0,524,0,2025-01,Long,High,0.5080354653520521
ORD04476,CUST0807,2025-01-07 22:00:00,Delhi,WH_North,373,9451,3,132,7,8,1,1,5,1,896,500,2025-01,Long,Medium,0.6263144250925662
ORD04477,CUST0341,2025-01-08 00:00:00,Delhi,WH_North,255,7514,4,172,7,9,1,2,4,1,760,500,2025-01,Long,High,0.47116537697708405
ORD04478,CUST0757,2025-01-08 02:00:00,Pune,WH_North,438,36680,1,188,3,5,1,2,2,0,1126,0,2025-01,Long,High,0.7397932782196515
ORD04479,CUST0945,2025-01-08 04:00:00,Hyderabad,WH_South,497,42408,5,185,2,2,0,0,1,0,1044,0,2025-01,Long,High,0.40101839625400937
ORD04480,CUST0704,2025-01-08 06:00:00,Delhi,WH_North,325,43539,4,158,7,7,0,0,3,0,700,0,2025-01,Long,High,0.6884904585094153
ORD04481,CUST0318,2025-01-08 08:00:00,Bangalore,WH_South,112,8719,8,171,5,9,1,4,1,0,674,0,2025-01,Medium,High,0.588091664868243
ORD04482,CUST0618,2025-01-08 10:00:00,Hyderabad,WH_North,280,7663,3,200,5,4,0,0,0,0,610,0,2025-01,Long,High,0.5632606408296595
ORD04483,CUST0363,2025-01-08 12:00:00,Hyderabad,WH_East,184,2970,10,168,5,7,1,2,2,0,618,0,2025-01,Long,High,0.4473194851258473
ORD04484,CUST0822,2025-01-08 14:00:00,Delhi,WH_West,217,43998,1,187,5,4,0,0,1,0,484,0,2025-01,Long,High,0.5849122592436582
ORD04485,CUST0382,2025-01-08 16:00:00,Chennai,WH_North,297,17043,14,67,5,8,1,3,2,1,944,500,2025-01,Long,Low,0.684872469362098
ORD04486,CUST0233,2025-01-08 18:00:00,Chennai,WH_South,76,19776,13,125,3,7,1,4,5,1,602,500,2025-01,Medium,Medium,0.6530118368617542
ORD04487,CUST0777,2025-01-08 20:00:00,Kolkata,WH_South,287,37381,10,216,2,2,0,0,2,0,624,0,2025-01,Long,High,0.6084433469372851
ORD04488,CUST0344,2025-01-08 22:00:00,Hyderabad,WH_West,179,13914,5,203,3,3,0,0,2,0,408,0,2025-01,Long,High,0.7200236247650248
ORD04489,CUST0549,2025-01-09 00:00:00,Delhi,WH_North,127,8249,14,60,5,6,1,1,0,0,404,0,2025-01,Medium,Low,0.4881892203441225
ORD04490,CUST0817,2025-01-09 02:00:00,Pune,WH_East,231,24682,1,187,5,5,0,0,2,0,512,0,2025-01,Long,High,0.5770981352718154
ORD04491,CUST0553,2025-01-09 04:00:00,Chennai,WH_North,394,12414,11,180,7,8,1,1,1,0,938,0,2025-01,Long,High,0.6255126296455312
ORD04492,CUST0529,2025-01-09 06:00:00,Pune,WH_North,448,15507,5,111,7,9,1,2,2,1,1146,500,2025-01,Long,Medium,0.6674785647101389
ORD04493,CUST0856,2025-01-09 08:00:00,Delhi,WH_West,305,31451,9,120,2,2,0,0,4,0,660,0,2025-01,Long,Medium,0.5886966579665882
ORD04494,CUST0789,2025-01-09 10:00:00,Delhi,WH_North,432,45191,5,110,2,2,0,0,3,0,914,0,2025-01,Long,Medium,0.5335043008230402
ORD04495,CUST0819,2025-01-09 12:00:00,Hyderabad,WH_East,87,33108,2,181,2,4,1,2,1,0,424,0,2025-01,Medium,High,0.6988365479847266
